step,total_steps,episode,duration,episode_steps,steps_per_second,episode_reward,mean_reward,mean_action,loss,mae,mean_q,mean_eps
288972,6000000,427,11.473,614,54,6.000,0.010,2.541,0.007278,0.523624,0.639058,0.942267
289619,6000000,428,12.643,647,51,9.000,0.014,2.567,0.007432,0.530024,0.645565,0.942141
290056,6000000,429,8.595,437,51,4.000,0.009,2.352,0.007820,0.539418,0.658882,0.942033
291020,6000000,430,18.604,964,52,16.000,0.017,2.468,0.008090,0.558854,0.680811,0.941893
292028,6000000,431,19.964,1008,50,20.000,0.020,2.561,0.007493,0.548826,0.668226,0.941696
292579,6000000,432,11.692,551,47,4.000,0.007,2.499,0.009097,0.556949,0.678912,0.941540
293526,6000000,433,24.964,947,38,14.000,0.015,2.539,0.007520,0.547826,0.665749,0.941390
294044,6000000,434,10.653,518,49,6.000,0.012,2.562,0.006962,0.552165,0.671083,0.941243
294780,6000000,435,14.683,736,50,11.000,0.015,2.591,0.006457,0.552794,0.672206,0.941118
295460,6000000,436,13.978,680,49,10.000,0.015,2.622,0.006415,0.557138,0.677776,0.940976
295872,6000000,437,8.542,412,48,7.000,0.017,2.447,0.006019,0.554779,0.675459,0.940867
296408,6000000,438,11.717,536,46,7.000,0.013,2.446,0.007618,0.560134,0.681140,0.940772
297588,6000000,439,24.288,1180,49,14.000,0.012,2.550,0.008302,0.563855,0.686808,0.940601
298001,6000000,440,8.935,413,46,5.000,0.012,2.421,0.007129,0.562162,0.685401,0.940441
298818,6000000,441,17.926,817,46,12.000,0.015,2.450,0.008078,0.560429,0.682677,0.940318
299480,6000000,442,13.885,662,48,7.000,0.011,2.568,0.007817,0.564660,0.686736,0.940170
299989,6000000,443,10.213,509,50,6.000,0.012,2.436,0.008830,0.558384,0.678800,0.940053
300516,6000000,444,10.821,527,49,6.000,0.011,2.454,0.008432,0.556128,0.677143,0.939950
301471,6000000,445,19.920,955,48,9.000,0.009,2.533,0.007008,0.562979,0.684330,0.939802
302137,6000000,446,14.585,666,46,10.000,0.015,2.548,0.007291,0.563167,0.683938,0.939639
302550,6000000,447,7.688,413,54,7.000,0.017,2.429,0.006919,0.561059,0.683692,0.939531
303624,6000000,448,19.825,1074,54,11.000,0.010,2.529,0.007450,0.555478,0.676208,0.939383
304495,6000000,449,17.549,871,50,15.000,0.017,2.451,0.008009,0.565969,0.688317,0.939188
305104,6000000,450,13.221,609,46,7.000,0.011,2.511,0.008324,0.560899,0.682794,0.939040
305914,6000000,451,17.428,810,46,12.000,0.015,2.565,0.006926,0.558000,0.677787,0.938898
306863,6000000,452,19.077,949,50,18.000,0.019,2.515,0.007478,0.567429,0.691050,0.938722
307400,6000000,453,11.144,537,48,6.000,0.011,2.495,0.007572,0.560192,0.680881,0.938574
307913,6000000,454,11.042,513,46,1.000,0.002,2.405,0.005468,0.559667,0.682864,0.938469
308446,6000000,455,11.130,533,48,2.000,0.004,2.355,0.006043,0.557518,0.677536,0.938364
309551,6000000,456,22.774,1105,49,21.000,0.019,2.509,0.006367,0.559879,0.680527,0.938200
309943,6000000,457,8.630,392,45,4.000,0.010,2.393,0.006169,0.556259,0.676663,0.938051
310438,6000000,458,10.860,495,46,7.000,0.014,2.602,0.007169,0.580290,0.705451,0.937962
311008,6000000,459,12.915,570,44,7.000,0.012,2.470,0.008008,0.581665,0.707109,0.937856
311695,6000000,460,14.316,687,48,6.000,0.009,2.584,0.006878,0.577896,0.703120,0.937730
312268,6000000,461,11.892,573,48,10.000,0.017,2.586,0.008598,0.575272,0.699185,0.937604
312738,6000000,462,12.099,470,39,5.000,0.011,2.413,0.007602,0.581203,0.707418,0.937500
313373,6000000,463,14.143,635,45,7.000,0.011,2.482,0.007850,0.583919,0.709724,0.937389
313952,6000000,464,12.431,579,47,6.000,0.010,2.325,0.006448,0.574478,0.698874,0.937268
314533,6000000,465,11.754,581,49,10.000,0.017,2.547,0.005377,0.575439,0.699759,0.937152
315285,6000000,466,15.053,752,50,9.000,0.012,2.523,0.007200,0.587541,0.713387,0.937018
316519,6000000,467,28.678,1234,43,25.000,0.020,2.470,0.007516,0.606493,0.736540,0.936820
317098,6000000,468,12.294,579,47,5.000,0.009,2.453,0.007345,0.601682,0.730886,0.936638
317507,6000000,469,8.199,409,50,6.000,0.015,2.494,0.007577,0.607195,0.738256,0.936540
317920,6000000,470,8.683,413,48,5.000,0.012,2.458,0.006958,0.612526,0.742528,0.936458
318362,6000000,471,9.163,442,48,5.000,0.011,2.339,0.006709,0.593837,0.719544,0.936372
319196,6000000,472,17.960,834,46,14.000,0.017,2.478,0.008155,0.605098,0.734590,0.936244
319910,6000000,473,15.130,714,47,11.000,0.015,2.508,0.008314,0.606798,0.736986,0.936090
320463,6000000,474,11.876,553,47,6.000,0.011,2.624,0.008556,0.627083,0.760559,0.935963
320940,6000000,475,10.243,477,47,5.000,0.010,2.604,0.006653,0.627249,0.762381,0.935860
321337,6000000,476,8.858,397,45,3.000,0.008,2.599,0.008708,0.641758,0.780091,0.935772
321944,6000000,477,13.444,607,45,6.000,0.010,2.484,0.008752,0.632317,0.766820,0.935672
322400,6000000,478,9.669,456,47,7.000,0.015,2.522,0.007885,0.628109,0.763703,0.935566
323122,6000000,479,14.754,722,49,8.000,0.011,2.566,0.007709,0.625497,0.760959,0.935448
323968,6000000,480,18.398,846,46,13.000,0.015,2.443,0.007093,0.622782,0.757410,0.935291
324538,6000000,481,12.352,570,46,8.000,0.014,2.504,0.007621,0.633754,0.772004,0.935150
325183,6000000,482,14.592,645,44,9.000,0.014,2.609,0.007720,0.623281,0.757608,0.935028
325861,6000000,483,15.408,678,44,6.000,0.009,2.404,0.006530,0.633194,0.768906,0.934896
326556,6000000,484,16.453,695,42,6.000,0.009,2.463,0.008347,0.634668,0.773684,0.934758
327106,6000000,485,13.252,550,42,9.000,0.016,2.425,0.009253,0.638251,0.773670,0.934634
327534,6000000,486,9.837,428,44,3.000,0.007,2.519,0.007533,0.627910,0.761158,0.934536
327908,6000000,487,8.154,374,46,5.000,0.013,2.599,0.006224,0.635146,0.772590,0.934456
328776,6000000,488,19.760,868,44,13.000,0.015,2.479,0.006975,0.633930,0.770444,0.934332
329681,6000000,489,21.080,905,43,14.000,0.015,2.603,0.007620,0.629523,0.765357,0.934154
330114,6000000,490,9.329,433,46,7.000,0.016,2.700,0.006629,0.645642,0.784448,0.934020
330620,6000000,491,10.563,506,48,3.000,0.006,2.540,0.006124,0.635040,0.770519,0.933927
331270,6000000,492,13.116,650,50,11.000,0.017,2.565,0.007735,0.636189,0.772123,0.933811
332052,6000000,493,16.023,782,49,12.000,0.015,2.505,0.008039,0.650044,0.790757,0.933668
332830,6000000,494,16.216,778,48,14.000,0.018,2.584,0.008343,0.641779,0.778831,0.933512
333741,6000000,495,19.152,911,48,16.000,0.018,2.475,0.007818,0.647187,0.787183,0.933343
334448,6000000,496,15.044,707,47,9.000,0.013,2.618,0.008302,0.635642,0.772823,0.933181
335491,6000000,497,25.244,1043,41,16.000,0.015,2.545,0.007387,0.655235,0.795827,0.933006
336136,6000000,498,15.156,645,43,7.000,0.011,2.611,0.006929,0.666540,0.809215,0.932838
336790,6000000,499,14.695,654,45,9.000,0.014,2.460,0.007826,0.664089,0.807057,0.932708
337309,6000000,500,11.650,519,45,8.000,0.015,2.445,0.009802,0.665794,0.809976,0.932590
337831,6000000,501,11.099,522,47,5.000,0.010,2.471,0.007744,0.667890,0.810634,0.932486
338576,6000000,502,17.096,745,44,13.000,0.017,2.443,0.006879,0.658619,0.801808,0.932360
339202,6000000,503,12.742,626,49,5.000,0.008,2.404,0.007145,0.663394,0.805240,0.932222
340127,6000000,504,17.281,925,54,16.000,0.017,2.637,0.008183,0.678228,0.823082,0.932067
340585,6000000,505,9.015,458,51,5.000,0.011,2.511,0.007842,0.678011,0.824189,0.931929
341511,6000000,506,18.836,926,49,8.000,0.009,2.583,0.007955,0.676395,0.823625,0.931790
342130,6000000,507,13.709,619,45,5.000,0.008,2.596,0.007476,0.678993,0.825995,0.931636
342884,6000000,508,16.683,754,45,12.000,0.016,2.531,0.007670,0.675784,0.822226,0.931499
343490,6000000,509,14.274,606,42,7.000,0.012,2.574,0.008430,0.679366,0.825204,0.931363
343932,6000000,510,10.164,442,43,5.000,0.011,2.443,0.007992,0.679697,0.826935,0.931258
344548,6000000,511,12.116,616,51,6.000,0.010,2.623,0.007444,0.685431,0.832943,0.931152
345503,6000000,512,18.576,955,51,12.000,0.013,2.563,0.007045,0.682729,0.828612,0.930995
346162,6000000,513,13.638,659,48,9.000,0.014,2.486,0.008283,0.680907,0.827125,0.930834
346797,6000000,514,13.153,635,48,10.000,0.016,2.458,0.007660,0.677747,0.822732,0.930704
347349,6000000,515,11.239,552,49,7.000,0.013,2.437,0.008817,0.683107,0.827148,0.930585
348303,6000000,516,17.984,954,53,12.000,0.013,2.556,0.007778,0.683776,0.829326,0.930435
349300,6000000,517,21.582,997,46,11.000,0.011,2.435,0.008315,0.685878,0.832463,0.930240
349821,6000000,518,11.000,521,47,6.000,0.012,2.574,0.007622,0.697948,0.845075,0.930088
350544,6000000,519,14.766,723,49,13.000,0.018,2.436,0.008956,0.715255,0.867007,0.929964
351198,6000000,520,13.557,654,48,10.000,0.015,2.518,0.007208,0.719805,0.873691,0.929826
351571,6000000,521,7.568,373,49,8.000,0.021,2.708,0.006856,0.722503,0.875890,0.929723
352006,6000000,522,9.260,435,47,5.000,0.011,2.540,0.009079,0.714336,0.866193,0.929642
352720,6000000,523,13.386,714,53,11.000,0.015,2.501,0.007509,0.726584,0.881409,0.929528
353345,6000000,524,11.486,625,54,7.000,0.011,2.536,0.008214,0.719658,0.873911,0.929394
354523,6000000,525,21.609,1178,55,21.000,0.018,2.485,0.007193,0.713981,0.866322,0.929213
355012,6000000,526,9.979,489,49,4.000,0.008,2.526,0.007590,0.712840,0.865316,0.929047
355444,6000000,527,9.112,432,47,6.000,0.014,2.484,0.006566,0.744221,0.902858,0.928955
356037,6000000,528,11.920,593,50,9.000,0.015,2.408,0.007466,0.756283,0.915964,0.928852
356399,6000000,529,6.526,362,55,5.000,0.014,2.569,0.007720,0.758778,0.922105,0.928756
356748,6000000,530,6.076,349,57,3.000,0.009,2.352,0.007558,0.749461,0.908593,0.928686
357199,6000000,531,8.549,451,53,3.000,0.007,2.532,0.007616,0.753409,0.913067,0.928606
358416,6000000,532,23.107,1217,53,12.000,0.010,2.435,0.007355,0.755295,0.917716,0.928439
359227,6000000,533,16.014,811,51,13.000,0.016,2.586,0.007568,0.748465,0.907143,0.928236
360276,6000000,534,23.852,1049,44,23.000,0.022,2.576,0.007769,0.756320,0.916221,0.928050
360798,6000000,535,12.086,522,43,7.000,0.013,2.557,0.007561,0.750195,0.910063,0.927893
361573,6000000,536,18.344,775,42,15.000,0.019,2.449,0.007606,0.758301,0.919981,0.927763
362383,6000000,537,16.580,810,49,10.000,0.012,2.519,0.007607,0.753820,0.915744,0.927604
363106,6000000,538,15.454,723,47,10.000,0.014,2.573,0.009456,0.759499,0.919552,0.927451
363733,6000000,539,12.487,627,50,10.000,0.016,2.502,0.006976,0.755535,0.916325,0.927316
364575,6000000,540,16.941,842,50,13.000,0.015,2.496,0.008726,0.756693,0.916832,0.927169
364985,6000000,541,8.341,410,49,4.000,0.010,2.315,0.006620,0.750577,0.911120,0.927044
365577,6000000,542,12.157,592,49,8.000,0.014,2.459,0.007373,0.773330,0.938532,0.926944
366475,6000000,543,19.265,898,47,20.000,0.022,2.542,0.008208,0.773567,0.938097,0.926795
367506,6000000,544,23.571,1031,44,19.000,0.018,2.513,0.006753,0.756414,0.918678,0.926602
367947,6000000,545,9.283,441,48,3.000,0.007,2.599,0.007160,0.764548,0.929269,0.926455
368576,6000000,546,13.813,629,46,7.000,0.011,2.583,0.007555,0.768667,0.931819,0.926348
369152,6000000,547,12.634,576,46,8.000,0.014,2.448,0.007965,0.764083,0.925671,0.926228
369793,6000000,548,12.929,641,50,10.000,0.016,2.501,0.007356,0.760231,0.920448,0.926106
370334,6000000,549,10.631,541,51,10.000,0.018,2.482,0.006476,0.775139,0.939878,0.925987
371165,6000000,550,15.122,831,55,11.000,0.013,2.486,0.008525,0.785196,0.950695,0.925850
371907,6000000,551,13.885,742,53,8.000,0.011,2.518,0.008498,0.788782,0.956207,0.925693
372427,6000000,552,10.166,520,51,6.000,0.012,2.544,0.006259,0.773862,0.937937,0.925567
372978,6000000,553,11.030,551,50,5.000,0.009,2.486,0.008240,0.787097,0.952759,0.925460
374115,6000000,554,22.094,1137,51,19.000,0.017,2.452,0.006239,0.784314,0.950293,0.925291
374646,6000000,555,9.935,531,53,5.000,0.009,2.580,0.006747,0.783734,0.949792,0.925124
375275,6000000,556,12.284,629,51,12.000,0.019,2.502,0.006841,0.796454,0.965363,0.925008
375977,6000000,557,13.903,702,50,10.000,0.014,2.536,0.007973,0.809262,0.980233,0.924875
376750,6000000,558,16.879,773,46,12.000,0.016,2.515,0.008262,0.810129,0.981539,0.924727
377407,6000000,559,13.452,657,49,6.000,0.009,2.531,0.007131,0.801702,0.971472,0.924584
377841,6000000,560,9.423,434,46,4.000,0.009,2.583,0.008023,0.807810,0.979877,0.924475
378639,6000000,561,17.772,798,45,14.000,0.018,2.409,0.007674,0.801455,0.970925,0.924352
379462,6000000,562,18.480,823,45,12.000,0.015,2.586,0.008197,0.811685,0.985267,0.924190
380110,6000000,563,13.658,648,47,11.000,0.017,2.324,0.007756,0.810040,0.983231,0.924043
380918,6000000,564,17.367,808,47,11.000,0.014,2.577,0.007868,0.815085,0.987844,0.923897
381585,6000000,565,14.711,667,45,9.000,0.013,2.469,0.007260,0.808387,0.979995,0.923750
382079,6000000,566,10.926,494,45,5.000,0.010,2.455,0.008286,0.820717,0.994287,0.923634
383032,6000000,567,21.019,953,45,14.000,0.015,2.559,0.007194,0.821450,0.996166,0.923489
384065,6000000,568,24.530,1033,42,19.000,0.018,2.544,0.008031,0.818404,0.991115,0.923290
384735,6000000,569,16.056,670,42,8.000,0.012,2.512,0.006656,0.816630,0.990815,0.923120
385123,6000000,570,8.272,388,47,4.000,0.010,2.464,0.006360,0.821518,0.996418,0.923014
385678,6000000,571,11.929,555,47,6.000,0.011,2.485,0.007682,0.833433,1.009167,0.922920
386318,6000000,572,13.782,640,46,9.000,0.014,2.520,0.008138,0.834039,1.009828,0.922800
387419,6000000,573,23.543,1101,47,11.000,0.010,2.520,0.007337,0.830996,1.007281,0.922626
388058,6000000,574,12.215,639,52,10.000,0.016,2.454,0.006801,0.821785,0.996668,0.922452
388980,6000000,575,17.529,922,53,8.000,0.009,2.657,0.006540,0.836781,1.015737,0.922296
390196,6000000,576,25.399,1216,48,22.000,0.018,2.423,0.008768,0.829429,1.005094,0.922083
390844,6000000,577,13.124,648,49,7.000,0.011,2.392,0.007401,0.824071,0.998316,0.921896
391439,6000000,578,11.849,595,50,6.000,0.010,2.457,0.008460,0.835841,1.011356,0.921772
392154,6000000,579,14.206,715,50,12.000,0.017,2.545,0.008288,0.839432,1.016560,0.921641
392847,6000000,580,15.492,693,45,11.000,0.016,2.534,0.007701,0.832454,1.009005,0.921500
393805,6000000,581,19.941,958,48,15.000,0.016,2.418,0.007722,0.824801,0.999257,0.921335
394618,6000000,582,17.897,813,45,9.000,0.011,2.627,0.007467,0.825875,1.000447,0.921158
395443,6000000,583,17.799,825,46,15.000,0.018,2.519,0.008281,0.835712,1.013779,0.920994
396143,6000000,584,14.809,700,47,9.000,0.013,2.471,0.006811,0.834972,1.012109,0.920842
396536,6000000,585,7.813,393,50,5.000,0.013,2.511,0.009906,0.850500,1.028095,0.920732
397296,6000000,586,14.916,760,51,16.000,0.021,2.437,0.007846,0.841213,1.018782,0.920617
398068,6000000,587,15.948,772,48,15.000,0.019,2.417,0.007467,0.840109,1.018178,0.920464
398891,6000000,588,16.515,823,50,12.000,0.015,2.469,0.008801,0.841507,1.019766,0.920304
399709,6000000,589,16.072,818,51,12.000,0.015,2.632,0.007843,0.835845,1.011149,0.920140
400492,6000000,590,14.836,783,53,9.000,0.011,2.441,0.007210,0.836407,1.013194,0.919980
401303,6000000,591,17.988,811,45,12.000,0.015,2.411,0.006943,0.843205,1.021482,0.919821
401887,6000000,592,13.153,584,44,7.000,0.012,2.639,0.008155,0.841102,1.020405,0.919681
402601,6000000,593,14.227,714,50,12.000,0.017,2.517,0.009436,0.843020,1.021345,0.919551
403421,6000000,594,15.618,820,53,13.000,0.016,2.435,0.007416,0.836741,1.015307,0.919398
404059,6000000,595,12.618,638,51,8.000,0.013,2.563,0.008817,0.839621,1.017677,0.919252
404961,6000000,596,19.254,902,47,14.000,0.016,2.680,0.007128,0.843189,1.021433,0.919098
405674,6000000,597,13.965,713,51,9.000,0.013,2.526,0.007915,0.844171,1.022936,0.918936
406298,6000000,598,11.754,624,53,8.000,0.013,2.431,0.007960,0.838988,1.016562,0.918803
407018,6000000,599,14.584,720,49,7.000,0.010,2.457,0.007560,0.841392,1.020160,0.918668
407631,6000000,600,13.706,613,45,6.000,0.010,2.432,0.006880,0.840455,1.018608,0.918535
408415,6000000,601,17.383,784,45,12.000,0.015,2.519,0.008548,0.841465,1.018561,0.918396
408834,6000000,602,8.763,419,48,6.000,0.014,2.449,0.009337,0.839598,1.017538,0.918275
409318,6000000,603,9.865,484,49,10.000,0.021,2.576,0.007214,0.841057,1.019834,0.918185
409853,6000000,604,10.565,535,51,8.000,0.015,2.456,0.007073,0.844243,1.022180,0.918083
410659,6000000,605,15.404,806,52,12.000,0.015,2.569,0.007681,0.863479,1.045873,0.917949
411457,6000000,606,15.661,798,51,13.000,0.016,2.499,0.008004,0.855872,1.035958,0.917788
412086,6000000,607,13.589,629,46,10.000,0.016,2.471,0.007273,0.858709,1.040227,0.917646
412593,6000000,608,11.406,507,44,8.000,0.016,2.698,0.006714,0.851121,1.030153,0.917532
413308,6000000,609,17.431,715,41,7.000,0.010,2.531,0.007262,0.863360,1.044974,0.917410
414062,6000000,610,15.471,754,49,12.000,0.016,2.451,0.009107,0.863363,1.045551,0.917263
414552,6000000,611,10.016,490,49,6.000,0.012,2.424,0.008948,0.864543,1.048345,0.917139
415285,6000000,612,14.503,733,51,9.000,0.012,2.583,0.007859,0.871042,1.056557,0.917016
416173,6000000,613,18.209,888,49,13.000,0.015,2.581,0.007030,0.873599,1.059030,0.916854
416884,6000000,614,14.713,711,48,12.000,0.017,2.505,0.007631,0.877866,1.064314,0.916694
417657,6000000,615,15.606,773,50,10.000,0.013,2.554,0.008493,0.880480,1.066993,0.916546
418320,6000000,616,13.722,663,48,12.000,0.018,2.523,0.007812,0.878368,1.064556,0.916402
418688,6000000,617,8.401,368,44,4.000,0.011,2.454,0.007026,0.869325,1.052914,0.916300
419471,6000000,618,17.387,783,45,8.000,0.010,2.525,0.008169,0.877641,1.063534,0.916184
419853,6000000,619,8.455,382,45,3.000,0.008,2.503,0.007879,0.870410,1.052277,0.916068
420532,6000000,620,15.428,679,44,9.000,0.013,2.532,0.008902,0.900048,1.091882,0.915962
421180,6000000,621,14.518,648,45,8.000,0.012,2.546,0.008887,0.911794,1.103773,0.915829
421588,6000000,622,9.319,408,44,8.000,0.020,2.458,0.010961,0.896627,1.085436,0.915724
422320,6000000,623,15.904,732,46,8.000,0.011,2.552,0.008794,0.900822,1.090592,0.915610
423806,6000000,624,30.041,1486,49,17.000,0.011,2.514,0.008186,0.902127,1.093238,0.915388
424422,6000000,625,13.986,616,44,7.000,0.011,2.508,0.007283,0.892393,1.080832,0.915177
425350,6000000,626,20.890,928,44,12.000,0.013,2.428,0.008583,0.904644,1.095075,0.915023
426338,6000000,627,20.594,988,48,14.000,0.014,2.529,0.008572,0.911323,1.103437,0.914831
426926,6000000,628,12.649,588,46,8.000,0.014,2.514,0.008309,0.909727,1.102057,0.914674
427577,6000000,629,13.903,651,47,11.000,0.017,2.470,0.011348,0.910357,1.102253,0.914550
428108,6000000,630,12.264,531,43,8.000,0.015,2.495,0.007000,0.913637,1.107893,0.914432
428558,6000000,631,10.717,450,42,8.000,0.018,2.518,0.010874,0.919319,1.111354,0.914334
428965,6000000,632,9.068,407,45,10.000,0.025,2.499,0.006543,0.911380,1.105153,0.914248
429885,6000000,633,22.978,920,40,10.000,0.011,2.500,0.008319,0.913675,1.105342,0.914115
430387,6000000,634,11.683,502,43,6.000,0.012,2.530,0.008747,0.898196,1.087987,0.913973
431469,6000000,635,23.947,1082,45,14.000,0.013,2.495,0.007298,0.912982,1.105366,0.913814
432184,6000000,636,15.648,715,46,10.000,0.014,2.403,0.007994,0.917442,1.110328,0.913635
432768,6000000,637,12.831,584,46,7.000,0.012,2.384,0.007856,0.925126,1.120630,0.913505
433596,6000000,638,17.312,828,48,12.000,0.014,2.553,0.008763,0.911753,1.103591,0.913364
434244,6000000,639,13.559,648,48,10.000,0.015,2.452,0.006773,0.913137,1.108313,0.913216
435035,6000000,640,17.186,791,46,11.000,0.014,2.391,0.008529,0.911333,1.103242,0.913072
435831,6000000,641,18.540,796,43,11.000,0.014,2.412,0.007788,0.925386,1.122569,0.912914
436493,6000000,642,15.221,662,43,8.000,0.012,2.453,0.009253,0.925877,1.121323,0.912768
437119,6000000,643,14.163,626,44,8.000,0.013,2.613,0.006927,0.921566,1.116773,0.912639
437982,6000000,644,18.251,863,47,11.000,0.013,2.498,0.008464,0.934221,1.129987,0.912490
438726,6000000,645,14.426,744,52,8.000,0.011,2.522,0.007411,0.927211,1.121884,0.912329
439227,6000000,646,9.530,501,53,4.000,0.008,2.473,0.007888,0.925408,1.120489,0.912205
440573,6000000,647,27.228,1346,49,25.000,0.019,2.450,0.008436,0.930786,1.127805,0.912020
440963,6000000,648,8.288,390,47,3.000,0.008,2.405,0.007154,0.923895,1.118485,0.911846
441331,6000000,649,6.914,368,53,3.000,0.008,2.486,0.007952,0.928507,1.125272,0.911771
441944,6000000,650,12.123,613,51,7.000,0.011,2.682,0.008201,0.928239,1.122699,0.911673
442557,6000000,651,11.405,613,54,9.000,0.015,2.566,0.008432,0.927690,1.122440,0.911550
443361,6000000,652,15.457,804,52,14.000,0.017,2.506,0.009246,0.927269,1.123724,0.911408
444041,6000000,653,13.644,680,50,10.000,0.015,2.499,0.008371,0.923812,1.119487,0.911260
445252,6000000,654,26.015,1211,47,19.000,0.016,2.526,0.008230,0.915401,1.108219,0.911071
445903,6000000,655,15.784,651,41,9.000,0.014,2.465,0.008180,0.923156,1.116527,0.910885
446693,6000000,656,18.980,790,42,11.000,0.014,2.580,0.007318,0.913288,1.104913,0.910740
447222,6000000,657,12.418,529,43,5.000,0.009,2.416,0.007396,0.915688,1.107740,0.910608
447901,6000000,658,14.318,679,47,12.000,0.018,2.582,0.007432,0.915605,1.108056,0.910488
448759,6000000,659,18.927,858,45,14.000,0.016,2.542,0.007668,0.916983,1.109808,0.910334
449447,6000000,660,14.300,688,48,8.000,0.012,2.358,0.008544,0.914268,1.110547,0.910180
449817,6000000,661,7.755,370,48,7.000,0.019,2.589,0.008273,0.917025,1.108040,0.910074
